"ENT","CON","TOT_PER","TOT_HOM","P1_3_H1","P1_3_H2","P1_3_H3","P1_3_H4","P1_3_H5","P1_3_H6","P1_3_H7","P1_3_H8","P1_3_H9","P1_3_H10","P1_3_H11","TOT_MUJ","P1_3_M1","P1_3_M2","P1_3_M3","P1_3_M4","P1_3_M5","P1_3_M6","P1_3_M7","P1_3_M8","P1_3_M9","P1_3_M10","P1_3_M11","P1_3_M12","P1_3_M13","P2_1_1","P2_1_2","P2_1_3","P2_1_4","P2_1_5","P2_1_6","P2_2","P4_1_1","P4_1_2","P4_1_3","P4_1_4","P4_1_5","P4_1_6","P4_1_7","P4_1_8","P4_2_1","P4_2_2","P4_2_3","P4_2_4","P4_2_5","P4_2_6","P4_2_7","P4_2_8","P4_2_9","P4_2_10","P4_3_1","P4_3_2","P4_3_3","P4_3_4","P4_3_5","P4_3_6","P4_3_7","P4_3_8","P4_3_9","FACTOR"
"04","04E17784","04","02","09","28","","","","","","","","","","02","01","29","","","","","","","","","","","","2","2","1","2","1","2","01","2","2","2","1","2","2","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0",1047
"04","04E17821","02","01","60","","","","","","","","","","","01","60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1404
"04","04E17836","04","04","36","40","28","18","","","","","","","","00","","","","","","","","","","","","","","2","1","2","2","1","1","","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0",753
"04","04E17848","02","00","","","","","","","","","","","","02","18","40","","","","","","","","","","","","2","1","1","1","1","1","","1","2","2","1","2","2","2","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",1291
"04","04E17897","06","03","05","37","13","","","","","","","","","03","33","15","06","","","","","","","","","","","2","2","1","2","1","2","01","2","2","2","1","2","2","2","2","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0",2079
"04","04E17926","05","02","45","12","","","","","","","","","","03","15","04","45","","","","","","","","","","","2","1","1","2","1","1","","2","1","2","2","2","2","2","2","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0",1926
"04","04E17939","06","05","08","20","15","12","45","","","","","","","01","40","","","","","","","","","","","","","2","1","1","1","1","1","","2","2","2","2","2","1","2","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",987
"04","04E17946","07","05","86","31","75","18","17","","","","","","","02","38","85","","","","","","","","","","","","2","2","2","2","1","2","01","2","2","2","1","2","2","2","2","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0",760
"04","04E17956","03","02","54","27","","","","","","","","","","01","49","","","","","","","","","","","","","2","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",907
"04","04E17962","01","01","78","","","","","","","","","","","00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1556
"04","04E17973","04","02","36","04","","","","","","","","","","02","09","36","","","","","","","","","","","","2","1","1","2","1","1","","1","2","2","2","1","1","2","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0",1342
"04","04E17980","03","01","65","","","","","","","","","","","02","58","82","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1269
"04","04E18007","07","03","11","16","38","","","","","","","","","04","32","06","04","13","","","","","","","","","","2","2","1","2","1","2","09","1","2","2","1","2","2","2","1","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0",1136
"04","04E18061","02","01","50","","","","","","","","","","","01","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1404
"04","04E18068","04","01","60","","","","","","","","","","","03","29","06","08","","","","","","","","","","","2","1","1","2","1","2","01","2","2","2","1","2","2","2","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0",1316
"04","04E18101","01","01","30","","","","","","","","","","","00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1556
"04","04E18105","03","02","23","50","","","","","","","","","","01","62","","","","","","","","","","","","","1","2","1","2","1","1","","2","2","2","2","2","2","2","2","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0",907
"04","04E18106","08","04","11","30","36","37","","","","","","","","04","05","09","24","28","","","","","","","","","","2","1","1","2","1","1","","2","2","1","2","2","1","2","2","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","1","0","0",817
"05","03E13256","05","03","38","15","02","","","","","","","","","02","41","11","","","","","","","","","","","","2","2","2","1","1","1","","2","2","2","1","2","2","2","2","0","1","0","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0",4645
"05","03E13297","03","03","25","30","23","","","","","","","","","00","","","","","","","","","","","","","","1","1","1","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3199
"05","03E13400","01","00","","","","","","","","","","","","01","83","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",9682
"05","03E13435","07","03","23","28","55","","","","","","","","","04","31","27","08","54","","","","","","","","","","2","1","1","2","1","1","","2","2","2","1","2","2","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1",1217
"05","03E13462","03","00","","","","","","","","","","","","03","28","55","90","","","","","","","","","","","2","2","1","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",7623
"05","03E13556","06","03","28","01","39","","","","","","","","","03","05","23","68","","","","","","","","","","","2","2","2","2","1","1","","2","2","2","1","2","2","2","2","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",2420
"05","05E10066","03","02","25","55","","","","","","","","","","01","54","","","","","","","","","","","","","2","2","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",7623
"05","05E10082","03","01","21","","","","","","","","","","","02","04","22","","","","","","","","","","","","2","2","2","2","1","2","09","","","","","","","","","","","","","","","","","","","","","","","","","","","",3767
"05","05E10103","05","03","01","17","22","","","","","","","","","02","23","45","","","","","","","","","","","","2","2","1","2","1","2","09","2","2","2","2","2","2","2","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",2519
"05","05E10108","02","00","","","","","","","","","","","","02","40","90","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",7665
"05","05E10194","07","03","06","27","57","","","","","","","","","04","03","20","22","49","","","","","","","","","","2","2","1","2","1","1","","1","2","2","2","2","2","2","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0",2478
"05","05E10201","04","03","49","12","18","","","","","","","","","01","46","","","","","","","","","","","","","2","1","1","2","1","2","06","2","2","2","2","2","1","2","2","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0",3391
"05","05E10274","04","03","06","34","10","","","","","","","","","01","32","","","","","","","","","","","","","2","1","1","2","1","1","","2","2","2","2","2","1","2","2","1","0","0","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0",4541
"05","05E10295","04","02","52","23","","","","","","","","","","02","56","19","","","","","","","","","","","","2","1","1","2","1","1","","2","2","2","1","2","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",2533
"05","05E10305","03","01","60","","","","","","","","","","","02","23","50","","","","","","","","","","","","2","1","1","2","1","1","","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0",5160
"05","05E10328","04","01","08","","","","","","","","","","","03","56","25","04","","","","","","","","","","","2","2","1","2","1","2","01","2","2","2","2","2","2","2","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",6908
"05","05E10346","04","02","56","09","","","","","","","","","","02","07","55","","","","","","","","","","","","2","2","1","1","1","1","","1","2","1","2","1","2","2","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0",4541
"05","05E10352","05","01","39","","","","","","","","","","","04","07","09","39","64","","","","","","","","","","2","2","2","1","1","1","","1","2","2","2","1","2","1","2","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0",3594
"05","05E10370","04","03","23","15","43","","","","","","","","","01","41","","","","","","","","","","","","","2","1","1","2","1","2","06","2","1","2","2","2","1","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0",5132
"05","05E10404","04","01","18","","","","","","","","","","","03","19","21","44","","","","","","","","","","","2","2","1","2","1","1","","1","2","2","1","2","2","2","2","1","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0",2523
"05","05E10416","03","02","19","49","","","","","","","","","","01","48","","","","","","","","","","","","","2","2","1","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4406
"05","05E10434","05","02","16","43","","","","","","","","","","03","22","40","73","","","","","","","","","","","2","1","1","2","1","1","","1","1","2","2","2","2","1","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0",4062
"05","05E10452","06","03","04","45","19","","","","","","","","","03","44","24","18","","","","","","","","","","","1","2","1","2","1","1","","2","2","2","2","2","1","2","2","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0",1589
"05","05E10463","02","01","29","","","","","","","","","","","01","27","","","","","","","","","","","","","2","2","1","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4734
"05","05E10506","01","00","","","","","","","","","","","","01","41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",9682
"05","05E10527","04","03","68","14","27","","","","","","","","","01","59","","","","","","","","","","","","","2","2","2","2","1","2","01","","","","","","","","","","","","","","","","","","","","","","","","","","","",4541
"05","05E10586","06","03","58","11","28","","","","","","","","","03","27","58","03","","","","","","","","","","","2","2","1","2","1","2","06","2","2","2","1","2","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",3143
"05","05E10617","05","04","14","48","23","09","","","","","","","","01","44","","","","","","","","","","","","","2","2","1","2","1","1","","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1",2610
"05","05E10663","04","01","47","","","","","","","","","","","03","10","71","44","","","","","","","","","","","2","1","1","1","1","1","","2","1","2","2","2","2","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",4670
"05","05E10696","04","03","23","27","52","","","","","","","","","01","50","","","","","","","","","","","","","1","1","1","2","1","1","","2","2","2","2","2","2","2","2","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0",3474
"05","05E10726","05","01","49","","","","","","","","","","","04","17","11","17","49","","","","","","","","","","2","1","1","1","1","1","","2","2","2","1","2","1","2","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0",3373
"05","05E10731","05","02","09","50","","","","","","","","","","03","49","04","32","","","","","","","","","","","2","1","1","1","1","1","","2","2","2","2","2","2","2","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0",3594
"05","05E10818","07","03","03","24","50","","","","","","","","","04","23","13","42","44","","","","","","","","","","2","2","1","1","1","2","09","","","","","","","","","","","","","","","","","","","","","","","","","","","",3331
"05","05E10854","04","03","13","10","04","","","","","","","","","01","37","","","","","","","","","","","","","2","2","2","2","1","2","01","2","2","2","2","2","1","2","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0",6908
"05","05E10867","06","04","30","51","00","08","","","","","","","","02","06","27","","","","","","","","","","","","2","2","1","2","1","2","01","2","2","2","1","2","2","2","2","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0",3575
"05","05E10874","05","03","14","18","42","","","","","","","","","02","05","40","","","","","","","","","","","","2","2","1","2","1","1","","1","2","2","1","2","2","2","2","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0",3373
"05","05E10893","06","04","39","18","07","19","","","","","","","","02","18","35","","","","","","","","","","","","2","2","1","2","1","1","","2","2","2","2","2","2","2","2","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",3355
